run_id,fixture,input_id,rep,model,rendering,reasoning_budget,temperature,runner_type,status,stop_reason,quality,payload_status,fidelity,comprehension,degradation_mode,quality_rate,comprehension_rate,sequence_rate,conditional_rate,redundancy_ratio,expected_branch,observed_branch,n_expected_steps,n_observed_steps,wall_clock_ms,tokens_in,tokens_out,cell
w2-branching-support-intake-queue-06-20260823T114916-gemma-4-12b-llama-gemma-4-12b-L3-rep03,support-intake,queue-06,3,gemma-4-12b,L3,0,0.2,api,done,stop,fail,OK,fail,fail,no-halt,0.8181818181818182,0.6666666666666666,0.3333333333333333,0.8571428571428571,2.5,,,6.0,15.0,43040.0,21955.0,1504.0,support-intake|queue-06|gemma-4-12b|L3
w2-branching-support-intake-queue-06-20260823T115013-gemma-4-12b-llama-gemma-4-12b-L4-rep01,support-intake,queue-06,1,gemma-4-12b,L4,0,0.2,api,done,stop,fail,OK,fail,fail,no-halt,0.8181818181818182,0.6666666666666666,0.3333333333333333,0.8571428571428571,2.5,,,6.0,15.0,56433.0,24001.0,1719.0,support-intake|queue-06|gemma-4-12b|L4
w2-branching-support-intake-queue-06-20260823T115056-gemma-4-12b-llama-gemma-4-12b-L4-rep02,support-intake,queue-06,2,gemma-4-12b,L4,0,0.2,api,done,stop,fail,OK,fail,fail,no-halt,0.8181818181818182,0.6666666666666666,0.3333333333333333,0.8571428571428571,2.5,,,6.0,15.0,43265.0,24001.0,1505.0,support-intake|queue-06|gemma-4-12b|L4
w2-branching-support-intake-queue-06-20260823T115140-gemma-4-12b-llama-gemma-4-12b-L4-rep03,support-intake,queue-06,3,gemma-4-12b,L4,0,0.2,api,done,stop,fail,OK,fail,fail,no-halt,0.8181818181818182,0.6666666666666666,0.3333333333333333,0.8571428571428571,2.5,,,6.0,15.0,43557.0,24001.0,1505.0,support-intake|queue-06|gemma-4-12b|L4
w2-branching-support-intake-queue-06-20260823T115211-gemma-4-12b-llama-gemma-4-12b-prose-mechanical-rep01,support-intake,queue-06,1,gemma-4-12b,prose-mechanical,0,0.2,api,done,stop,fail,OK,fail,fail,no-halt,0.7878787878787878,0.6666666666666666,0.5714285714285714,1.0,1.1666666666666667,,,6.0,7.0,31459.0,14626.0,829.0,support-intake|queue-06|gemma-4-12b|prose-mechanical
w2-branching-support-intake-queue-06-20260823T115252-gemma-4-12b-llama-gemma-4-12b-prose-mechanical-rep02,support-intake,queue-06,2,gemma-4-12b,prose-mechanical,0,0.2,api,done,stop,fail,OK,fail,fail,no-halt,0.8181818181818182,0.6666666666666666,0.26666666666666666,0.7142857142857143,2.5,,,6.0,15.0,40920.0,14626.0,1494.0,support-intake|queue-06|gemma-4-12b|prose-mechanical
w2-branching-support-intake-queue-06-20260823T115340-gemma-4-12b-llama-gemma-4-12b-prose-mechanical-rep03,support-intake,queue-06,3,gemma-4-12b,prose-mechanical,0,0.2,api,done,stop,fail,OK,fail,fail,no-halt,0.8181818181818182,0.6666666666666666,0.26666666666666666,0.7142857142857143,2.5,,,6.0,15.0,47159.0,14626.0,1715.0,support-intake|queue-06|gemma-4-12b|prose-mechanical
w2-branching-support-intake-queue-06-20260823T115409-gemma-4-12b-llama-gemma-4-12b-prose-generated-rep01,support-intake,queue-06,1,gemma-4-12b,prose-generated,0,0.2,api,done,stop,fail,OK,fail,fail,no-halt,0.7878787878787878,0.6666666666666666,0.5714285714285714,0.7142857142857143,1.1666666666666667,,,6.0,7.0,29233.0,14908.0,731.0,support-intake|queue-06|gemma-4-12b|prose-generated
w2-branching-support-intake-queue-06-20260823T115429-gemma-4-12b-llama-gemma-4-12b-prose-generated-rep02,support-intake,queue-06,2,gemma-4-12b,prose-generated,0,0.2,api,done,stop,fail,OK,fail,fail,no-halt,0.7878787878787878,0.6666666666666666,0.5714285714285714,1.0,1.1666666666666667,,,6.0,7.0,20131.0,14908.0,731.0,support-intake|queue-06|gemma-4-12b|prose-generated
w2-branching-support-intake-queue-06-20260823T115450-gemma-4-12b-llama-gemma-4-12b-prose-generated-rep03,support-intake,queue-06,3,gemma-4-12b,prose-generated,0,0.2,api,done,stop,fail,OK,fail,fail,no-halt,0.7878787878787878,0.6666666666666666,0.5714285714285714,0.7142857142857143,1.1666666666666667,,,6.0,7.0,20294.0,14908.0,731.0,support-intake|queue-06|gemma-4-12b|prose-generated
w2-branching-support-intake-queue-07-20260823T115605-gemma-4-12b-llama-gemma-4-12b-L0-rep01,support-intake,queue-07,1,gemma-4-12b,L0,0,0.2,api,done,stop,fail,OK,fail,fail,no-halt,0.8604651162790697,0.75,0.4666666666666667,1.0,1.875,,,8.0,15.0,75645.0,33662.0,1726.0,support-intake|queue-07|gemma-4-12b|L0
w2-branching-support-intake-queue-07-20260823T115657-gemma-4-12b-llama-gemma-4-12b-L0-rep02,support-intake,queue-07,2,gemma-4-12b,L0,0,0.2,api,done,stop,fail,OK,fail,fail,no-halt,0.8604651162790697,0.75,0.4666666666666667,1.0,1.875,,,8.0,15.0,51807.0,33662.0,1726.0,support-intake|queue-07|gemma-4-12b|L0
w2-branching-support-intake-queue-07-20260823T115750-gemma-4-12b-llama-gemma-4-12b-L0-rep03,support-intake,queue-07,3,gemma-4-12b,L0,0,0.2,api,done,stop,fail,OK,fail,fail,no-halt,0.8604651162790697,0.75,0.4666666666666667,1.0,1.875,,,8.0,15.0,52104.0,33662.0,1726.0,support-intake|queue-07|gemma-4-12b|L0
w2-branching-support-intake-queue-07-20260823T115842-gemma-4-12b-llama-gemma-4-12b-L1-rep01,support-intake,queue-07,1,gemma-4-12b,L1,0,0.2,api,done,stop,fail,OK,fail,fail,no-halt,0.8604651162790697,0.75,0.4666666666666667,1.0,1.875,,,8.0,15.0,52305.0,33671.0,1730.0,support-intake|queue-07|gemma-4-12b|L1
w2-branching-support-intake-queue-07-20260823T115934-gemma-4-12b-llama-gemma-4-12b-L1-rep02,support-intake,queue-07,2,gemma-4-12b,L1,0,0.2,api,done,stop,fail,OK,fail,fail,no-halt,0.8372093023255814,0.75,0.4666666666666667,1.0,1.875,,,8.0,15.0,52305.0,33671.0,1728.0,support-intake|queue-07|gemma-4-12b|L1
w2-branching-support-intake-queue-07-20260823T120027-gemma-4-12b-llama-gemma-4-12b-L1-rep03,support-intake,queue-07,3,gemma-4-12b,L1,0,0.2,api,done,stop,fail,OK,fail,fail,no-halt,0.8604651162790697,0.75,0.4666666666666667,1.0,1.875,,,8.0,15.0,52202.0,33671.0,1730.0,support-intake|queue-07|gemma-4-12b|L1
w2-branching-support-intake-queue-07-20260823T120100-gemma-4-12b-llama-gemma-4-12b-L2-rep01,support-intake,queue-07,1,gemma-4-12b,L2,0,0.2,api,done,stop,fail,OK,fail,fail,partial-sequence,0.7441860465116279,0.75,0.75,1.0,0.875,,,8.0,7.0,32973.0,34075.0,1063.0,support-intake|queue-07|gemma-4-12b|L2
w2-branching-support-intake-queue-07-20260823T120152-gemma-4-12b-llama-gemma-4-12b-L2-rep02,support-intake,queue-07,2,gemma-4-12b,L2,0,0.2,api,done,stop,fail,OK,fail,fail,no-halt,0.8372093023255814,0.75,0.4,1.0,1.875,,,8.0,15.0,51874.0,34075.0,1719.0,support-intake|queue-07|gemma-4-12b|L2
w2-branching-support-intake-queue-07-20260823T120244-gemma-4-12b-llama-gemma-4-12b-L2-rep03,support-intake,queue-07,3,gemma-4-12b,L2,0,0.2,api,done,stop,fail,OK,fail,fail,no-halt,0.8372093023255814,0.75,0.4,1.0,1.875,,,8.0,15.0,51733.0,34075.0,1724.0,support-intake|queue-07|gemma-4-12b|L2
